Epoch, -2, mode, training, loss, 0.006407141224553925, loss std, 0.0041655758115482396 
Epoch, -2, mode, testing, loss, 0.0074599436164135115, loss std, 0.003652489342785038 
Epoch, -1, mode, training, loss, 9.123632510503134, loss std, 1.7816951259853542 
Epoch, -1, mode, testing, loss, 9.270799374580383, loss std, 1.89308638316509 
Epoch, 0, mode, training, loss, 9.121744728088379, loss std, 1.7798373547766853 
Epoch, 0, mode, testing, loss, 9.27517646153768, loss std, 1.9030164260273272 
Epoch, 1, mode, training, loss, 9.114334656794865, loss std, 1.775525549043982 
Epoch, 1, mode, testing, loss, 9.257894515991211, loss std, 1.902383419692412 
Epoch, 2, mode, training, loss, 9.10088681379954, loss std, 1.7682870006687008 
Epoch, 2, mode, testing, loss, 9.243541463216145, loss std, 1.8999545998266332 
Epoch, 3, mode, training, loss, 9.078495907783509, loss std, 1.7622063737740734 
Epoch, 3, mode, testing, loss, 9.199376217524211, loss std, 1.898957702713079 
Epoch, 4, mode, training, loss, 9.03574298620224, loss std, 1.753337772177037 
Epoch, 4, mode, testing, loss, 9.174242885907491, loss std, 1.8959139984399267 
Epoch, 5, mode, training, loss, 9.006003659963607, loss std, 1.7489993632446297 
Epoch, 5, mode, testing, loss, 9.141807762781779, loss std, 1.880145134724793 
Epoch, 6, mode, training, loss, 8.980055652062099, loss std, 1.7415378573787867 
Epoch, 6, mode, testing, loss, 9.125794704755148, loss std, 1.8794601339561108 
Epoch, 7, mode, training, loss, 8.965552391608556, loss std, 1.7382758322192355 
Epoch, 7, mode, testing, loss, 9.104324022928873, loss std, 1.8775104752548337 
Epoch, 8, mode, training, loss, 8.943441432714462, loss std, 1.7391461055823816 
Epoch, 8, mode, testing, loss, 9.082782928148905, loss std, 1.8716416232334072 
Epoch, 9, mode, training, loss, 8.92715264558792, loss std, 1.7309405883178244 
Epoch, 9, mode, testing, loss, 9.053459803263346, loss std, 1.8681522638785673 
