Epoch, -2, mode, training, obj values, 9.635084536857903, obj std, 6.319621385996639 
Epoch, -2, mode, testing, obj values, 8.85499356687069, obj std, 7.423692696940727 
Epoch, -1, mode, training, obj values, 10.687491986403863, obj std, 6.834617305357964 
Epoch, -1, mode, testing, obj values, 9.82050630102555, obj std, 7.721502682996617 
Epoch, 0, mode, training, obj values, 10.660183751552056, obj std, 6.870983119513909 
Epoch, 0, mode, testing, obj values, 9.948190987110138, obj std, 7.6892117671281435 
Epoch, 1, mode, training, obj values, 10.660035002604127, obj std, 6.865025543104721 
Epoch, 1, mode, testing, obj values, 9.84079849421978, obj std, 7.728403465140019 
Epoch, 2, mode, training, obj values, 10.503385362556825, obj std, 6.660654769632269 
Epoch, 2, mode, testing, obj values, 9.819561676184337, obj std, 7.733020048181911 
Epoch, 3, mode, training, obj values, 10.646244068164378, obj std, 6.865353015075412 
Epoch, 3, mode, testing, obj values, 9.814117128153642, obj std, 7.7226243435170625 
Epoch, 4, mode, training, obj values, 10.482243400998414, obj std, 6.665137378001438 
Epoch, 4, mode, testing, obj values, 9.821581260859967, obj std, 7.724687312395458 
Epoch, 5, mode, training, obj values, 10.491865280643106, obj std, 6.660958624264896 
Epoch, 5, mode, testing, obj values, 9.824160243074099, obj std, 7.737269321254185 
Epoch, 6, mode, training, obj values, 10.59188917822515, obj std, 6.834653668673722 
Epoch, 6, mode, testing, obj values, 9.821784294148285, obj std, 7.731695745620086 
Epoch, 7, mode, training, obj values, 10.497674335042635, obj std, 6.6541942918724155 
Epoch, 7, mode, testing, obj values, 9.825058357914289, obj std, 7.736132890452061 
Epoch, 8, mode, training, obj values, 10.487115581923474, obj std, 6.655467508589461 
Epoch, 8, mode, testing, obj values, 9.836292292674383, obj std, 7.701076031183175 
Epoch, 9, mode, training, obj values, 10.535475241548072, obj std, 6.6294583891948955 
Epoch, 9, mode, testing, obj values, 9.816556246081989, obj std, 7.7351422985683325 
Epoch, 10, mode, training, obj values, 10.479399149833869, obj std, 6.662700290526049 
Epoch, 10, mode, testing, obj values, 9.812155379354953, obj std, 7.725035248584474 
Epoch, 11, mode, training, obj values, 10.478138141644498, obj std, 6.656416792458728 
Epoch, 11, mode, testing, obj values, 9.815474973618985, obj std, 7.729227291878627 
Epoch, 12, mode, training, obj values, 10.476341808059564, obj std, 6.660073990667927 
Epoch, 12, mode, testing, obj values, 9.81536552409331, obj std, 7.729953581683217 
Epoch, 13, mode, training, obj values, 10.521937399885307, obj std, 6.624213195972757 
Epoch, 13, mode, testing, obj values, 9.821576374272505, obj std, 7.726355744494425 
Epoch, 14, mode, training, obj values, 10.482479337075103, obj std, 6.662337390919229 
Epoch, 14, mode, testing, obj values, 9.8127583766977, obj std, 7.729569670227599 
Epoch, 15, mode, training, obj values, 10.484622501209378, obj std, 6.66266780927501 
Epoch, 15, mode, testing, obj values, 9.814782136678696, obj std, 7.729895259023921 
Epoch, 16, mode, training, obj values, 10.472638343678167, obj std, 6.6578264765070285 
Epoch, 16, mode, testing, obj values, 9.816709686815738, obj std, 7.736316109362102 
Epoch, 17, mode, training, obj values, 10.478735388225566, obj std, 6.655638580933364 
Epoch, 17, mode, testing, obj values, 9.811206601560116, obj std, 7.727660740391897 
Epoch, 18, mode, training, obj values, 10.48826770465821, obj std, 6.651088422745665 
Epoch, 18, mode, testing, obj values, 9.844068744778633, obj std, 7.732058519253302 
Epoch, 19, mode, training, obj values, 10.475789306033402, obj std, 6.660135412132677 
Epoch, 19, mode, testing, obj values, 9.811426421006521, obj std, 7.727274351289484 
