training obj, non-robust, two-stage, 9.912597915530204,10.707340521365404,10.807486533373595,10.769202871471643,10.733701881021261,10.703938443362713,10.736360262334347,10.72162041991949,10.724760218560697,10.727827358543873,10.733711815774441,10.715635404288768
training obj, non-robust, decision-focused, 9.912597915530204,10.707340521365404,10.904905989840627,10.848964838981628,10.824887316524983,10.835049429237843,10.8375696054101,10.837656496465206,10.839647880494594,10.840563602149487,10.84062662988901,10.840958784520627
training obj, robust, two-stage, 9.095371646545827,10.769576129615308,10.745873602256179,10.679840667657555,10.648976746685802,10.64963764782995,10.644785225614905,10.648338985331357,10.635303312838078,10.63235915787518,10.641591584384441,10.648788794651628
training obj, robust, decision-focused, 9.095371646545827,10.769576129615308,10.660132351927459,10.576133448332548,10.589032988026737,10.651967365667224,10.739931138418616,10.788118244931102,10.799373342692853,10.809158868603408,10.80975301105529,10.813133180588483
testing obj, non-robust, two-stage, 9.730079858750106,10.632413633316755,10.702421207875012,10.565875604599714,10.526585760563613,10.552594795674086,10.51960421845317,10.55054432913661,10.52836255595088,10.551056960076094,10.538541365116835,10.551665273159742
testing obj, non-robust, decision-focused, 9.730079858750106,10.632413633316755,10.701186906546354,10.650510189980269,10.665857596844434,10.669594753235579,10.671228232830764,10.669239435642957,10.67027643725276,10.671481025665999,10.671688213795424,10.674788811653853
testing obj, robust, two-stage, 8.852465368956327,10.754453974962235,10.635308689326047,10.573637862056493,10.535981258004904,10.515337813943624,10.530506190359592,10.496691858023405,10.536899884790182,10.538763317316771,10.511255462616681,10.50125717356801
testing obj, robust, decision-focused, 8.852465368956327,10.754453974962235,10.509746481627225,10.562818372696638,10.594968984872104,10.689141846746207,10.726069555282592,10.737230784893036,10.747537796199321,10.74905464977026,10.750797159671784,10.751707065999508
training obj, non-robust, two-stage, 9.496270086504518,10.330664349533617,10.384951436929406,10.431020218469202,10.347758680321276,10.348432246781886,10.343282708264887,10.341089304424822,10.338642732836306,10.340102436281741,10.347852358557283,10.341960122324526
training obj, non-robust, decision-focused, 9.496270086504518,10.330664349533617,10.487864472903311,10.34442402753979,10.277465767599642,10.272989250756801,10.273979528285563,10.27471154961735,10.275045243240893,10.275300017334521,10.275443824864924,10.27561347398907
training obj, robust, two-stage, 8.428980648182332,10.230353918969632,10.21144433490932,10.155748122185468,10.185043181926012,10.161933711022138,10.179488191008568,10.177532767131925,10.165669727101921,10.163701673075558,10.17672827936709,10.170243064016104
training obj, robust, decision-focused, 8.428980648182332,10.230353918969632,10.153403538055718,10.095525892116129,10.076151326335967,10.13142575584352,10.182289358526468,10.20620335571468,10.219802317991853,10.225012432038785,10.224520926699043,10.2260377150774
testing obj, non-robust, two-stage, 9.358950133025646,10.212809905707836,10.436888153254985,10.248280174434186,10.215626976191997,10.227745506465435,10.237162332236768,10.242932178676128,10.235339610278606,10.244996900260448,10.240617081820965,10.247832824885846
testing obj, non-robust, decision-focused, 9.358950133025646,10.212809905707836,10.394581706225871,10.145798237025737,10.136233007609844,10.136750116050244,10.136615024507046,10.137303120791913,10.137738378942013,10.137842204272747,10.13784197896719,10.137689436376094
testing obj, robust, two-stage, 8.31875536710024,9.951763638854027,9.890121262669563,9.908314525783062,9.931701247394084,9.936966418921948,9.928575735986232,9.90862074881792,9.911107500493527,9.912681920528412,9.924723884165287,9.90897508174181
testing obj, robust, decision-focused, 8.31875536710024,9.951763638854027,9.881928915083408,9.869528522789478,9.889626617729665,9.950027309060097,9.960912807881833,9.968399512767792,9.973515702784061,9.975152159631252,9.97682527422905,9.978301069736482
training obj, non-robust, two-stage, 8.894806792028248,9.797138232924045,9.91531079147011,9.850255907215178,9.75864044163376,9.743114166595042,9.752130582369864,9.752388089336455,9.757535179890692,9.736691235937178,9.758159291781485,9.73945684555918
training obj, non-robust, decision-focused, 8.894806792028248,9.797138232924045,9.976789392270147,9.780547540523111,9.726118186451494,9.725483766533435,9.725040390826761,9.724995723702014,9.724964356161655,9.724936980344355,9.724926424659788,9.72491193357855
training obj, robust, two-stage, 7.775260688215494,9.694871962219477,9.69302842527628,9.641359940618276,9.626591670215129,9.603125752694904,9.594575430750847,9.598244921937585,9.587855597734452,9.607460569441319,9.595709781348706,9.598194381967186
training obj, robust, decision-focused, 7.775260688215494,9.694871962219477,9.626654077358545,9.529760432876646,9.522253472059965,9.612016385346651,9.655314995497465,9.667931610941887,9.67261138625443,9.675545782670378,9.677044194936752,9.677427818030118
testing obj, non-robust, two-stage, 9.015799400359391,10.123320905715227,10.296625148802995,10.133117250949145,10.137486965209245,10.149469668418169,10.13877385571599,10.165884763747453,10.14799158528447,10.154178535491228,10.146244809180498,10.150773679763079
testing obj, non-robust, decision-focused, 9.015799400359391,10.123320905715227,10.205953633338213,10.043488714247943,10.04194652751088,10.040878417044878,10.040368825942277,10.040158991366624,10.040066854506732,10.040012623816729,10.039967875033618,10.039937479048968
testing obj, robust, two-stage, 7.9144494993984695,9.955933259427548,9.869994446784258,9.895940310359002,9.908316716104746,9.901719106957316,9.918537832051516,9.918567502498627,9.935337225720286,9.93401687771082,9.911532813608646,9.922318416684867
testing obj, robust, decision-focused, 7.9144494993984695,9.955933259427548,9.913532287627458,9.846077384501696,9.90490857616067,9.966465979367495,9.971668885648251,9.96743817076087,9.970120148658753,9.971783780008554,9.971183256208896,9.97081139460206
