training obj, non-robust, two-stage, 11.304348438754678,11.663045975789428,11.617543630376458,11.554310756772757,11.564895336031913,11.552737627774476,11.59098738066852
training obj, non-robust, decision-focused, 11.304348438754678,11.575120517238975,11.65738533385098,11.625581327453256,11.588308498337865,11.610770466923714,11.59197878599167
training obj, robust, two-stage, 10.922785320580006,11.493778669089078,11.389366256594657,11.486123323515057,11.422215534746647,11.428379861563444,11.360485548526048
training obj, robust, decision-focused, 10.922659592926502,11.457599071338773,11.441247402876616,11.487028569057584,11.446605503559113,11.437159610316158,11.449582381397486
testing obj, non-robust, two-stage, 11.81158295661211,12.17723618865013,12.18446795463562,12.178679161667823,12.181456761360169,12.183508042693138,12.194275796711445
testing obj, non-robust, decision-focused, 11.81158295661211,12.172617689669131,12.208065297305584,12.24053948134184,12.231757747530937,12.211978770196438,12.271127536594868
testing obj, robust, two-stage, 11.541688050329686,12.393818931877613,12.113387253284454,12.11391806423664,12.111455624699593,12.093750748634339,12.005248064696788
testing obj, robust, decision-focused, 11.541688050329686,12.36421407610178,12.147705524861813,12.225725387632847,12.164697729051113,12.177301258742808,12.160474222302437
training obj, non-robust, two-stage, 9.026797598302364,9.566689432859421,9.595301731973887,9.5107880204916,9.745265087634325,9.418598641455173,9.552922763824462
training obj, non-robust, decision-focused, 9.026800299584865,9.613569040447473,9.554375101551413,9.378630452752112,9.284038353264332,9.416775805279613,9.532153436094523
training obj, robust, two-stage, 8.84956097714603,9.839075947776436,9.699494839757682,9.7814577177912,9.667213134169579,9.728539300113916,9.61526539042592
training obj, robust, decision-focused, 8.855502058342099,9.657019091695547,9.642274794504047,9.598658933714033,9.443235310763122,9.483176820203662,9.467348590642214
testing obj, non-robust, two-stage, 8.546234764456749,8.964354484975338,9.153892325758934,9.497270061075687,9.171369588077068,9.105110222399235,9.345581401884555
testing obj, non-robust, decision-focused, 8.546234764456749,9.254506409466266,9.203983234763145,9.194939020872116,9.252812080979346,9.207051686644554,9.460922199189662
testing obj, robust, two-stage, 8.274673094451428,9.672408244907857,9.380726343095303,9.318282383084297,9.194341151714324,9.420833955407142,9.340102390944958
testing obj, robust, decision-focused, 8.274673094451428,9.429023028314113,9.558720324635505,9.274270880520344,9.383994561731816,9.17977314054966,9.082113671302796
training obj, non-robust, two-stage, 6.407655817046762,7.295487149432302,7.279296730086207,7.40723959647119,7.242771174311638,7.361140514016151,7.119367725551128
training obj, non-robust, decision-focused, 6.407646907642484,7.34286201223731,7.279154126420617,7.167033474668861,7.166324719563127,7.177039076983928,7.175782896503806
training obj, robust, two-stage, 5.619025489464402,7.546631091237068,7.30286214441061,7.339748386368155,7.293412375748158,7.256535554006696,7.332382465004921
training obj, robust, decision-focused, 5.619033043161035,7.639477095454931,7.521437567993998,7.7717416009306906,7.567834880575537,7.355786038935184,7.481997539252043
testing obj, non-robust, two-stage, 7.142824010848999,7.864189913570881,7.903378604054451,7.599912377595902,7.564744501709938,7.382741234004498,7.522990563809872
testing obj, non-robust, decision-focused, 7.142824010848999,7.616043322682381,7.599008819758892,7.326342142820359,7.435304591357708,7.632103507518768,7.43884973526001
testing obj, robust, two-stage, 6.409522172808647,7.475657334625721,7.5538227066397665,7.590022270381451,7.588655083477497,7.455648147165776,7.453869120180607
testing obj, robust, decision-focused, 6.5006361240148545,8.061075294017792,7.880050491392613,7.6752474868297575,8.002419933080674,7.583246634006501,7.383174527883529
training obj, non-robust, two-stage, 9.73933335006237,10.447691804096102,10.601939216479659,10.566117283031344,10.416284404322505,10.500783476531506,10.556996477916837
training obj, non-robust, decision-focused, 9.739337002635002,10.536332471817731,10.471297880411148,10.246213317066431,10.300814975723624,10.191954940930009,10.253465529978275
training obj, robust, two-stage, 9.457081537023187,10.64374214746058,10.329905320778488,10.34292607717216,10.392833844721316,10.330896074324846,10.272433568537235
training obj, robust, decision-focused, 9.457084140852094,10.639391875937582,10.41091683804989,10.428570129722356,9.993400274068117,10.260213257297874,10.048517873063684
testing obj, non-robust, two-stage, 9.934244915544987,10.452060023844242,10.795153968036175,10.769229093790054,10.61872250765562,10.61432050794363,10.6342148026824
testing obj, non-robust, decision-focused, 9.934244915544987,10.606486400961876,10.331348005235196,10.40958046734333,10.343273685872555,10.386818464696407,10.503740308582783
testing obj, robust, two-stage, 9.965373342633248,11.213153451085091,11.021684776246548,10.999343829154968,11.121472637057304,10.891201258599757,10.637439932525158
testing obj, robust, decision-focused, 9.965373342633248,11.413046488761902,11.065876700282097,10.934388661980629,10.677829871773719,10.934882894456386,10.462487655878068
training obj, non-robust, two-stage, 13.083430814146995,13.737811933383346,13.697067728489637,13.590060235112906,13.71784575238824,13.61018677957356,13.655008975639939
training obj, non-robust, decision-focused, 13.083430814146995,13.767141493931412,13.681371023952961,13.595223708823323,13.599513676390051,13.504534214884043,13.649938791543246
training obj, robust, two-stage, 12.139380618259311,13.355544291436672,13.177438039183617,13.158854054659605,13.1279373254627,13.167977849319577,13.096863834559917
training obj, robust, decision-focused, 12.139380618259311,13.393422259241342,13.237340173125267,13.232880374193192,13.25254007384181,13.198982500135898,13.11573080226779
testing obj, non-robust, two-stage, 12.369359238147736,13.227538606524467,13.283769459426402,13.19467285245657,12.8856441706419,13.063471780717373,13.041710068285465
testing obj, non-robust, decision-focused, 12.369359238147736,13.248864310383796,13.268052968084811,13.120539381206036,13.21566152304411,13.191470982134343,13.295109526515008
testing obj, robust, two-stage, 11.868528580963611,13.09803769737482,13.048510238826275,13.039141316413879,13.107177532613278,13.04879718363285,12.988747702240945
testing obj, robust, decision-focused, 11.868528580963611,13.157445653676987,13.075234676301479,12.993601551949977,13.061277830600739,13.076688443422318,12.902245326936246
training obj, non-robust, two-stage, 7.691489996090532,8.219609200432897,8.275457320138813,8.328711409941315,8.369373574331403,8.330466138124466,8.353391889855265
training obj, non-robust, decision-focused, 7.691489996090532,8.394034889936448,8.388093738257885,8.352807366028427,8.342944472357631,8.468351526409387,8.434346222877503
training obj, robust, two-stage, 7.157053309008479,8.477733977809548,8.359295770972967,8.340576721578836,8.375375548228622,8.378740054145455,8.357785778418183
training obj, robust, decision-focused, 7.157053309008479,8.604943326711656,8.554757161960005,8.514454487785697,8.49221334554255,8.561497844010592,8.577033770680428
testing obj, non-robust, two-stage, 7.2863964313268665,8.047114575207234,8.112942385971547,8.25767626553774,8.21933766156435,8.110102079510689,8.085350935161113
testing obj, non-robust, decision-focused, 7.2863964313268665,8.331191586256027,8.333411450386047,8.252633109390736,8.199240658283234,8.257707409262657,8.211919479966163
testing obj, robust, two-stage, 6.768394203484059,8.283575998842716,8.24941072434187,8.207862193584441,8.169989064335823,8.101114297509193,8.160616160035133
testing obj, robust, decision-focused, 6.768394203484059,8.359372088611126,8.3356301933527,8.357923110723496,8.589204092919827,8.377150850892066,8.297588424086571
training obj, non-robust, two-stage, 16.66554282709956,17.558480927944185,17.500562764778735,17.388605075180532,17.41825367666781,17.3939438932389,17.367250203341246
training obj, non-robust, decision-focused, 16.66554282709956,17.376212725043295,17.326230698525904,17.35640938654542,17.384417197480797,17.38044411726296,17.13872896105051
training obj, robust, two-stage, 16.29679743744433,18.172001402378083,17.68303807429969,17.666328001245855,17.631200516819955,17.623078103289007,17.613594231009483
training obj, robust, decision-focused, 16.29640699364245,17.94682862646878,17.962110744714735,17.94069900676608,17.91550815425813,17.744696057736874,18.0093499147892
testing obj, non-robust, two-stage, 17.2555499792099,18.39862621307373,18.312765280902386,18.193676398992537,18.243913171589373,18.480150636732578,18.28808021277189
testing obj, non-robust, decision-focused, 17.2555499792099,18.318765670657157,18.377542154490946,18.237113081514835,18.39879623502493,18.163857405781744,18.316396324932576
testing obj, robust, two-stage, 17.18672886043787,19.056148936152457,18.731098315119745,18.73529624760151,18.625656346678735,18.697362598776817,18.78588623762131
testing obj, robust, decision-focused, 17.18672886043787,19.05480432868004,18.891294088363647,18.943434342741966,18.85806358397007,18.985147746801378,19.057249724268914
training obj, non-robust, two-stage, 13.270796632841229,14.13139799155295,14.126807445213199,14.061763291805983,13.962769128680229,14.031721862182021,14.004978748708963
training obj, non-robust, decision-focused, 13.270796632841229,14.011666173413396,14.047467198744416,13.885931891575456,13.899808396250009,13.808376503288747,13.79499323822558
training obj, robust, two-stage, 13.01061386205256,14.053245889544487,13.99468532383442,13.96967913210392,13.976705147475004,13.926574927791954,13.98389082968235
training obj, robust, decision-focused, 13.01061386205256,14.143929438218475,13.970110120922326,13.800252641066908,13.80489213079214,13.620558991357685,13.482906271219253
testing obj, non-robust, two-stage, 13.394950743019582,13.87386286944151,13.929690691828728,13.868960886895657,13.924132350087167,13.868107286691666,13.718686544001102
testing obj, non-robust, decision-focused, 13.394950743019582,13.87283141642809,13.738509132564069,13.586859676539898,13.552004488110542,13.614387265145778,13.526851550340652
testing obj, robust, two-stage, 12.72205370426178,14.02849794268608,14.079205706119538,14.02334944844246,14.063397653102875,14.068347387611865,13.984207200109958
testing obj, robust, decision-focused, 12.72205370426178,14.14228915989399,13.916690060794354,13.760290474891663,13.643612985312938,13.364850369989872,13.302281294763088
training obj, non-robust, two-stage, 11.735811064988376,13.222328831627966,13.050351045876742,13.104050494655967,13.018329777047038,12.908593063279987,12.959602276980878
training obj, non-robust, decision-focused, 11.735811064988376,13.211409182250499,13.115702316313982,13.13035831823945,13.058315014839172,13.271203623190523,13.254856125861407
training obj, robust, two-stage, 10.968566268458963,13.186039576604962,13.134201180934905,13.058183994963764,13.08137294717133,12.93805732794106,13.023358117118478
training obj, robust, decision-focused, 10.968566268458963,13.20025140620768,13.182677075564861,13.12239878550172,13.15017320074141,13.246374340280891,12.984553340375424
testing obj, non-robust, two-stage, 12.732241410315037,14.71829179853201,14.408397305607796,14.227239988148213,14.376146509349347,14.336694374680519,14.148236424326896
testing obj, non-robust, decision-focused, 12.732241410315037,14.577696432769299,14.32235622048378,14.40243520706892,14.481487719118595,14.323927141129971,14.128002727925777
testing obj, robust, two-stage, 11.791399691700935,14.007607254385949,13.816484152972698,14.059881983995437,13.800058635771274,14.059095607101916,13.748486175835133
testing obj, robust, decision-focused, 11.791399691700935,14.157389709353447,13.978610194921494,14.131607947647572,14.022784434258938,14.170673251152039,13.712673190534115
training obj, non-robust, two-stage, 10.806680938974022,11.660837308764458,11.630244274958969,11.600954216495156,11.607743829414249,11.541657457500696,11.559613385722042
training obj, non-robust, decision-focused, 10.80668088413775,11.647290406599641,11.6969381608814,11.679834554865955,11.66847086250782,11.630663160085678,11.609339299574494
training obj, robust, two-stage, 10.206592858731746,11.516475777179004,11.241316926032304,11.162900376841426,11.145170646309852,11.187390304133295,11.120693133845926
training obj, robust, decision-focused, 10.206592858731746,11.460125242248177,11.287699758857489,11.234855758547782,11.164486671090126,11.193361303433775,11.096373696550726
testing obj, non-robust, two-stage, 11.235157480835914,11.832256021797656,11.738785717785358,11.738463317751885,11.778854991197585,11.881202247738837,11.847700658142566
testing obj, non-robust, decision-focused, 11.235156307816505,11.977554987967014,11.945109247863293,11.790973404943943,11.783967928886414,11.70939652621746,11.733429630696774
testing obj, robust, two-stage, 10.201846916079521,11.550224948227406,11.227918669581413,11.21020963102579,11.139188181161881,11.19042258143425,11.368925073742867
testing obj, robust, decision-focused, 10.201846916079521,11.4313837698102,11.330198058187962,11.084101191461086,11.234157227277755,11.045998683869838,10.850450731515885
training obj, non-robust, two-stage, 9.547293891385198,11.0468027677387,10.9238428427279,10.890267880782485,11.028620242252947,10.91947144791484,10.843343744948506
training obj, non-robust, decision-focused, 9.547293891385198,11.137307479009031,11.054074440672993,11.03519844315946,11.007571315616369,10.884236839860678,10.990514897108078
training obj, robust, two-stage, 8.828459869995713,11.487521305382252,11.441893488839268,11.181526707261801,11.282388283908368,11.23568557985127,11.234303126707673
training obj, robust, decision-focused, 8.828459869995713,11.45304820895195,11.220879836529493,11.31562259554863,10.867770598009228,10.593525898605584,10.405164229720832
testing obj, non-robust, two-stage, 9.231265845000744,11.037078681588174,10.478115015923978,10.603091454803943,10.8074171808362,10.569415993392468,10.905670180022717
testing obj, non-robust, decision-focused, 9.231265845000744,10.739931343793868,11.53018524080515,10.526130473017693,10.781317635178565,10.691971130669117,10.31268900156021
testing obj, robust, two-stage, 8.139668493568898,11.090007576346398,10.778620032072068,10.844898286163806,10.719715476632118,10.649920427501202,10.783711813688278
testing obj, robust, decision-focused, 8.139668493568898,10.635638676285744,10.411399771869183,10.74970646828413,10.709243373572827,10.591609791219234,10.4186043125391
training obj, non-robust, two-stage, 14.021545494049787,15.47547051973641,15.323859082460404,15.248209785223008,15.104937383681536,15.194613313898444,15.082901770472526
