training obj, non-robust, two-stage, 14.147990509644151,15.885305306240916,15.794182592183352,15.602816121205688,15.37032241076231,15.480583501309157,15.347192013710737,15.203528109714389,15.159817284047604,15.355911192521454,15.25502969354391,15.31021525233984
training obj, non-robust, decision-focused, 14.147905763164163,15.68752793751657,15.451076267436147,14.98655246347189,14.550978728085756,14.5738974943012,14.47820079728961,14.378495639711618,14.219925958141685,14.23715562351048,14.44472796909511,14.262175362855196
training obj, robust, two-stage, 13.493719746321439,16.441235298514368,16.122097221538425,16.07292651750147,15.952203654497861,15.828957067802548,15.598498663157224,15.68351677082479,15.51504401408136,15.405231737643481,15.464344283789396,15.218325320482254
training obj, robust, decision-focused, 13.49363999530673,16.403201434612274,15.891935842484235,15.157281890511513,15.099017156288028,15.107703551128507,15.194667628630995,15.251606684848666,15.33772793956101,15.461155070587992,15.279240467399358,15.291059983968735
testing obj, non-robust, two-stage, 14.254367409050465,16.5016134929657,16.055028592050075,16.43327573120594,15.983000808656216,16.354729227125645,15.766497356593609,16.053702172338962,16.133780842423437,15.791981006264686,16.06682080745697,15.561827400028706
testing obj, non-robust, decision-focused, 14.254366026222705,16.0877270129323,15.872540889382362,15.00486013174057,14.566818439662457,14.876600660979747,15.300738810300826,14.517056474387646,14.484008338749408,14.5219499117136,14.619753304421902,14.459278732538223
testing obj, robust, two-stage, 14.449607168138026,16.875581957697868,16.682248200774193,16.895434075295924,16.30164542645216,16.444385327398777,16.27793831884861,16.905204347372056,16.243936413824557,16.159776063561438,16.328038771152496,16.26154764831066
testing obj, robust, decision-focused, 14.449607168138026,17.08614880502224,15.996145426034927,15.222544066905975,15.673231791257859,15.803561101853848,15.506207399964332,15.53829799592495,15.795357952713966,15.544422217905522,15.796549625098706,15.582600344121456
training obj, non-robust, two-stage, 12.778526088818907,14.028409889489412,13.93890787281096,13.935714130327106,13.781336888596416,13.88367191515863,13.81706405878067,13.970162929296494,13.710083098560572,13.764336409345269,13.69428990766406,13.686494782716036
training obj, non-robust, decision-focused, 12.778485558256508,14.263785126656295,14.047997069209814,13.22996580965817,12.96421063989401,12.953349973186851,12.811888716295362,12.721234695911408,12.837238041833043,12.809652002379298,12.557527205646037,12.751092317029833
training obj, robust, two-stage, 12.105823222324252,13.742732070833444,13.617121686935425,13.561321256309748,13.488846880123019,13.479400993660093,13.422213771492244,13.503784381598233,13.343719537109136,13.392820765897632,13.332750435471535,13.312044033035637
training obj, robust, decision-focused, 12.105242462679744,13.756981279626489,13.527163744568824,13.007964825481176,12.767227338925004,12.472384030595421,12.366584497094154,12.709418934658169,12.609168095290661,12.721096063554286,12.427887744158506,12.376815312430262
