training loss, non-robust, two-stage, 0.0,2.1580726618568105,1.5761040903627872,1.46969993536671,1.449647977699836,1.430109019080798,1.415307607750098,1.3973044288655123,1.382296697795391,1.3658608143528304,1.3498395250489315,1.3375874104599157
training loss, non-robust, decision-focused, 0.0,2.1580726618568105,24.852256616453328,890.5599713007609,8913.814651997884,41532.32832845052,136497.52351888022,333827.00755208335,683097.6329427083,1245438.1065104166,2101584.4895833335,3296237.377083333
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, non-robust, two-stage, 0.0,2.256260640422503,1.5394032776355744,1.509664425253868,1.501431014140447,1.4929428448279698,1.461616606513659,1.453082192937533,1.4315776884555818,1.4265717317660649,1.414201761285464,1.4054881105820338
testing loss, non-robust, decision-focused, 0.0,2.256260640422503,106.73082847595215,2622.4131408691405,18674.505078125,73647.55091145834,210924.84244791666,468821.1197916667,908179.353125,1581146.3385416667,2567624.845833333,3967845.6375
testing loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, non-robust, two-stage, 0.0,8.747566797335942,5.830841260155042,5.513670744498571,5.410347056388855,5.390789824724197,5.3209908366203305,5.292352251211802,5.175276347001394,5.260614818334579,5.154037281870842,5.21045149465402
training loss, non-robust, decision-focused, 0.0,8.747566797335942,19562.979214880863,1134991.4392578125,7909954.369661459,30565521.227083333,86670984.93958333,176538280.8375,332569200.6333333,546794130.9333333,825606844.2666667,1229488628.8
training loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, non-robust, two-stage, 0.0,8.80428070227305,3.5897032181421915,3.905374999841054,3.684551890691121,4.092099177837372,3.652900449434916,3.5858857234319053,3.5114463051160176,3.4521839062372845,3.252874457836151,3.3359702150026957
testing loss, non-robust, decision-focused, 0.0,8.80428070227305,62937.744856770834,1520473.6833333333,7796946.566666666,25390302.233333334,61221946.53333333,122734326.66666667,204786220.26666668,330772657.6,494662158.4,711616845.8666667
testing loss, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing loss, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
