training obj, non-robust, two-stage, 10.01535993218422,10.689211780577898,10.675460391243298,10.627235856403907,10.622383190939823,10.590309975792964,10.572499111791451,10.578319320827722,10.545210223893324,10.553911350419124,10.519381083548069,10.533355498065552
training obj, non-robust, decision-focused, 10.01535993218422,10.689211780577898,10.904245074590047,11.193094875415166,11.223175693551699,11.148111659288407,11.164585360884667,11.258898305892945,11.648861408233643,11.674281216661136,11.67348971068859,11.473073676228523
training obj, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training obj, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing obj, non-robust, two-stage, 9.953889401753743,10.599375700950622,10.506946229934693,10.563688619931538,10.518158769607544,10.50848495165507,10.523871819178263,10.50183261235555,10.50352229277293,10.418277374903361,10.410152633984884,10.422922515869141
testing obj, non-robust, decision-focused, 9.953889401753743,10.599375700950622,11.368753468990326,11.531863073507944,11.52686235109965,11.54431015253067,11.53540351788203,11.662438348929088,11.618106758594513,11.817540045579275,11.801819992065429,11.715109356244405
testing obj, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing obj, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training obj, non-robust, two-stage, 9.521333329627911,10.95760430470109,11.56884771262606,11.724108494073153,12.05728354031841,11.808258859316508,11.982479528834423,11.921668145557245,11.54468536178271,11.71570364361008,12.062767018874487,11.918965061505636
training obj, non-robust, decision-focused, 9.521333329627911,10.95760430470109,11.346083428462347,11.200982257723808,11.537134754906099,11.181599779427051,11.231730220715205,11.176306673884392,11.365940366437037,11.195941513776779,11.292797285318375,11.15274893939495
training obj, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training obj, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing obj, non-robust, two-stage, 10.202704707781473,11.211029505729675,10.507879535357157,10.484607537587484,10.473426747322083,10.454093464215596,10.465430545806885,10.499551129341125,10.598207028706868,10.566378752390543,10.488363083203634,10.504567098617553
testing obj, non-robust, decision-focused, 10.202704707781473,11.211029505729675,10.90527822971344,11.29699072043101,11.29705928961436,11.297157430648804,11.34582750002543,11.297663871447245,11.378609204292298,11.377604095141093,11.376730688412984,11.37614442507426
testing obj, robust, two-stage, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
testing obj, robust, decision-focused, 0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
