Epoch, -2, mode, training, obj values, 4.738955759381255, obj std, 3.895111370802114 
Epoch, -2, mode, testing, obj values, 4.837995192656915, obj std, 3.488109384707376 
Epoch, -1, mode, training, obj values, 6.242289147650202, obj std, 4.32118734665514 
Epoch, -1, mode, testing, obj values, 6.519110570351283, obj std, 3.664976613530834 
Epoch, 0, mode, training, obj values, 6.169266079366207, obj std, 4.318403481677823 
Epoch, 0, mode, testing, obj values, 6.5147489274541535, obj std, 3.698411945924412 
Epoch, 1, mode, training, obj values, 6.022249983934064, obj std, 4.341456965927513 
Epoch, 1, mode, testing, obj values, 6.373382741212845, obj std, 3.688465678650755 
Epoch, 2, mode, training, obj values, 6.0063792257880175, obj std, 4.365408982043563 
Epoch, 2, mode, testing, obj values, 6.391828292111556, obj std, 3.672015838225162 
Epoch, 3, mode, training, obj values, 5.96598179632177, obj std, 4.348191531615829 
Epoch, 3, mode, testing, obj values, 6.327179153760274, obj std, 3.688378134661763 
Epoch, 4, mode, training, obj values, 5.980189145418505, obj std, 4.3566097363829535 
Epoch, 4, mode, testing, obj values, 6.33069660315911, obj std, 3.7672927127428717 
Epoch, 5, mode, training, obj values, 5.966061952337623, obj std, 4.339006920452331 
Epoch, 5, mode, testing, obj values, 6.29049118757248, obj std, 3.8009100970950196 
Epoch, 6, mode, training, obj values, 5.900157948210835, obj std, 4.335565960949213 
Epoch, 6, mode, testing, obj values, 6.2824259147048, obj std, 3.9255084379298744 
Epoch, 7, mode, training, obj values, 5.890398761940499, obj std, 4.331504579132873 
Epoch, 7, mode, testing, obj values, 6.326931267728408, obj std, 3.983631072656754 
Epoch, 8, mode, training, obj values, 5.876451930962503, obj std, 4.329883582178321 
Epoch, 8, mode, testing, obj values, 6.322787358611822, obj std, 4.005021435782554 
Epoch, 9, mode, training, obj values, 5.884367474106451, obj std, 4.330784837954021 
Epoch, 9, mode, testing, obj values, 6.315005781501531, obj std, 4.006448114631165 
