Epoch, -2, mode, training, obj values, 7.811193640530109, obj std, 5.144167029646322 
Epoch, -2, mode, testing, obj values, 7.335290401180585, obj std, 4.476519374654129 
Epoch, -1, mode, training, obj values, 9.029200036327044, obj std, 5.612076992763251 
Epoch, -1, mode, testing, obj values, 8.67920398513476, obj std, 4.790430082421237 
Epoch, 0, mode, training, obj values, 8.999882815033198, obj std, 5.593685802806074 
Epoch, 0, mode, testing, obj values, 8.492840397357941, obj std, 5.018259163917903 
Epoch, 1, mode, training, obj values, 8.952898377676805, obj std, 5.596857728780257 
Epoch, 1, mode, testing, obj values, 8.436393790443738, obj std, 4.96163636591159 
Epoch, 2, mode, training, obj values, 8.955060420682033, obj std, 5.619843335483107 
Epoch, 2, mode, testing, obj values, 8.719932300845782, obj std, 5.335226793593537 
Epoch, 3, mode, training, obj values, 8.917826486378909, obj std, 5.544060162593035 
Epoch, 3, mode, testing, obj values, 8.719737588365872, obj std, 5.334610141517295 
Epoch, 4, mode, training, obj values, 8.921023843685786, obj std, 5.546847698331753 
Epoch, 4, mode, testing, obj values, 8.702119862039885, obj std, 5.293898324857022 
Epoch, 5, mode, training, obj values, 8.89653802762429, obj std, 5.531636074564254 
Epoch, 5, mode, testing, obj values, 8.724245646595955, obj std, 5.231941995852719 
Epoch, 6, mode, training, obj values, 8.924277278035879, obj std, 5.526267046149178 
Epoch, 6, mode, testing, obj values, 8.737478883067768, obj std, 5.221639809054718 
Epoch, 7, mode, training, obj values, 8.949337639907997, obj std, 5.538745558903749 
Epoch, 7, mode, testing, obj values, 8.738448916872342, obj std, 5.217331474405855 
Epoch, 8, mode, training, obj values, 8.950872076799472, obj std, 5.53901141142267 
Epoch, 8, mode, testing, obj values, 8.736877430478732, obj std, 5.215832373095678 
