Epoch, -2, mode, training, obj values, 4.490515688059386, obj std, 3.9087540464191246 
Epoch, -2, mode, testing, obj values, 4.602756066285074, obj std, 4.1571200915203645 
Epoch, -1, mode, training, obj values, 6.176152613232843, obj std, 4.250959643345924 
Epoch, -1, mode, testing, obj values, 6.376380779445172, obj std, 4.500871335445837 
Epoch, 0, mode, training, obj values, 6.051798673679587, obj std, 4.319339607415841 
Epoch, 0, mode, testing, obj values, 6.266691230013967, obj std, 4.590978449151219 
Epoch, 1, mode, training, obj values, 5.9212687893467955, obj std, 4.414187216315002 
Epoch, 1, mode, testing, obj values, 6.299216567240656, obj std, 4.641137144472136 
Epoch, 2, mode, training, obj values, 5.863129022743087, obj std, 4.34038402106791 
Epoch, 2, mode, testing, obj values, 6.2652421663329, obj std, 4.629389823620566 
Epoch, 3, mode, training, obj values, 5.870555584414396, obj std, 4.3779308141288364 
Epoch, 3, mode, testing, obj values, 6.269019428342581, obj std, 4.636614128920882 
Epoch, 4, mode, training, obj values, 5.8493155152956025, obj std, 4.376301003479759 
Epoch, 4, mode, testing, obj values, 6.267565957345068, obj std, 4.659444274945392 
Epoch, 5, mode, training, obj values, 5.836331213766243, obj std, 4.333796448331074 
Epoch, 5, mode, testing, obj values, 6.339234123416245, obj std, 4.827861254656671 
Epoch, 6, mode, training, obj values, 5.833831927739084, obj std, 4.3307410928199825 
Epoch, 6, mode, testing, obj values, 6.364515823014081, obj std, 4.8635350292400945 
Epoch, 7, mode, training, obj values, 5.83049347860273, obj std, 4.336074240646805 
Epoch, 7, mode, testing, obj values, 6.30109221689403, obj std, 4.672494102588844 
Epoch, 8, mode, training, obj values, 5.860156068203505, obj std, 4.417416461816615 
Epoch, 8, mode, testing, obj values, 6.245852084904909, obj std, 4.662125856379069 
Epoch, 9, mode, training, obj values, 5.876136025530286, obj std, 4.430940434013065 
Epoch, 9, mode, testing, obj values, 6.2617469107359645, obj std, 4.67776838996412 
Epoch, 10, mode, training, obj values, 5.838003763537854, obj std, 4.344813262903175 
Epoch, 10, mode, testing, obj values, 6.251119440197945, obj std, 4.668901524360861 
Epoch, 11, mode, training, obj values, 5.830219213734381, obj std, 4.334568699294076 
Epoch, 11, mode, testing, obj values, 6.277989888377488, obj std, 4.720629626885963 
Epoch, 12, mode, training, obj values, 5.8361139740375805, obj std, 4.333230867550206 
Epoch, 12, mode, testing, obj values, 6.259269503317773, obj std, 4.667740172951664 
Epoch, 13, mode, training, obj values, 5.82366399919847, obj std, 4.336771962720443 
Epoch, 13, mode, testing, obj values, 6.2495049899071455, obj std, 4.6619311415572655 
Epoch, 14, mode, training, obj values, 5.822113978748676, obj std, 4.338962106558737 
Epoch, 14, mode, testing, obj values, 6.248485337793827, obj std, 4.670286226055843 
Epoch, 15, mode, training, obj values, 5.82643759141909, obj std, 4.335147954045649 
Epoch, 15, mode, testing, obj values, 6.251207526028156, obj std, 4.662611757926257 
Epoch, 16, mode, training, obj values, 5.82296760438243, obj std, 4.335873800537914 
Epoch, 16, mode, testing, obj values, 6.258406654782593, obj std, 4.661882499411338 
Epoch, 17, mode, training, obj values, 5.848543262965977, obj std, 4.375974514979952 
Epoch, 17, mode, testing, obj values, 6.2413909805566075, obj std, 4.6652153729041475 
Epoch, 18, mode, training, obj values, 5.822829715262633, obj std, 4.337541908828636 
Epoch, 18, mode, testing, obj values, 6.248396731875837, obj std, 4.6704693835182605 
Epoch, 19, mode, training, obj values, 5.820699666456785, obj std, 4.335456339331897 
Epoch, 19, mode, testing, obj values, 6.243846320472658, obj std, 4.667739537101148 
