Epoch, -2, mode, training, obj values, 9.626442507095636, obj std, 6.329686592692333 
Epoch, -2, mode, testing, obj values, 8.883604960640271, obj std, 7.42053857718222 
Epoch, -1, mode, training, obj values, 10.72966589226077, obj std, 6.6305909762054345 
Epoch, -1, mode, testing, obj values, 10.128192594150702, obj std, 7.635331315277164 
Epoch, 0, mode, training, obj values, 10.649763668204347, obj std, 6.629428074303464 
Epoch, 0, mode, testing, obj values, 10.05971924116214, obj std, 7.570839597372017 
Epoch, 1, mode, training, obj values, 10.582693209437032, obj std, 6.653031483260425 
Epoch, 1, mode, testing, obj values, 10.069475484391054, obj std, 7.666987272538713 
Epoch, 2, mode, training, obj values, 10.55088861696422, obj std, 6.649155029298874 
Epoch, 2, mode, testing, obj values, 10.013732232153416, obj std, 7.632375823777031 
Epoch, 3, mode, training, obj values, 10.597997827890019, obj std, 6.612532588687858 
Epoch, 3, mode, testing, obj values, 10.290212696790695, obj std, 7.9810993410541355 
Epoch, 4, mode, training, obj values, 10.507851301444074, obj std, 6.641051971379086 
Epoch, 4, mode, testing, obj values, 9.892439238727093, obj std, 7.696484973020388 
Epoch, 5, mode, training, obj values, 10.48917153434207, obj std, 6.648214930954907 
Epoch, 5, mode, testing, obj values, 9.929698458313942, obj std, 7.654704433402477 
Epoch, 6, mode, training, obj values, 10.485185025135676, obj std, 6.642500936508273 
Epoch, 6, mode, testing, obj values, 9.90593102077643, obj std, 7.678484130878957 
Epoch, 7, mode, training, obj values, 10.642195465850333, obj std, 7.011240666418055 
Epoch, 7, mode, testing, obj values, 10.01234606007735, obj std, 7.813500780801772 
Epoch, 8, mode, training, obj values, 10.490208507329225, obj std, 6.674100296468239 
Epoch, 8, mode, testing, obj values, 9.911820426086585, obj std, 7.677553996830089 
Epoch, 9, mode, training, obj values, 10.48016800234715, obj std, 6.679015422371281 
Epoch, 9, mode, testing, obj values, 9.942262561122577, obj std, 7.7061332787012295 
Epoch, 10, mode, training, obj values, 10.47179714050144, obj std, 6.652316143904648 
Epoch, 10, mode, testing, obj values, 9.898221124708652, obj std, 7.681314966873049 
Epoch, 11, mode, training, obj values, 10.469216029842695, obj std, 6.666576327110521 
Epoch, 11, mode, testing, obj values, 9.916020261744658, obj std, 7.677671342193159 
Epoch, 12, mode, training, obj values, 10.49954246195654, obj std, 6.718656167348117 
Epoch, 12, mode, testing, obj values, 9.941626205543677, obj std, 7.674600174983377 
Epoch, 13, mode, training, obj values, 10.462601352793476, obj std, 6.690002399616097 
Epoch, 13, mode, testing, obj values, 9.948375902076561, obj std, 7.66997632520532 
Epoch, 14, mode, training, obj values, 10.447425540474553, obj std, 6.683461461546958 
Epoch, 14, mode, testing, obj values, 10.08989653935035, obj std, 7.633337378127576 
Epoch, 15, mode, training, obj values, 10.500982104614376, obj std, 6.701453838504044 
Epoch, 15, mode, testing, obj values, 10.043666800359885, obj std, 7.694955944383508 
Epoch, 16, mode, training, obj values, 10.44780624198417, obj std, 6.70146882228242 
Epoch, 16, mode, testing, obj values, 9.986503567298254, obj std, 7.6740300426715855 
Epoch, 17, mode, training, obj values, 10.489986851314704, obj std, 6.694412404824474 
Epoch, 17, mode, testing, obj values, 9.974759173889955, obj std, 7.685737635173199 
Epoch, 18, mode, training, obj values, 10.44967952116082, obj std, 6.695573364707292 
Epoch, 18, mode, testing, obj values, 10.0182761952281, obj std, 7.651051982509472 
Epoch, 19, mode, training, obj values, 10.49936296561112, obj std, 6.831613852815773 
Epoch, 19, mode, testing, obj values, 10.03093637228012, obj std, 7.661331850063884 
