Epoch, -2, mode, training, obj values, 10.408782920017838, obj std, 7.581872070184743 
Epoch, -2, mode, testing, obj values, 10.403135351836681, obj std, 7.160545416976027 
Epoch, -1, mode, training, obj values, 10.980296536162495, obj std, 7.742658619317911 
Epoch, -1, mode, testing, obj values, 11.020381577908992, obj std, 7.423195337023648 
Epoch, 0, mode, training, obj values, 10.939066843464971, obj std, 7.727766043797043 
Epoch, 0, mode, testing, obj values, 10.94885079920292, obj std, 7.315486047352776 
Epoch, 1, mode, training, obj values, 10.944646631628276, obj std, 7.755210996685841 
Epoch, 1, mode, testing, obj values, 10.795169266462326, obj std, 7.29452304281761 
Epoch, 2, mode, training, obj values, 10.926687188372016, obj std, 7.7347033120869355 
Epoch, 2, mode, testing, obj values, 10.854630249738694, obj std, 7.267346413825853 
Epoch, 3, mode, training, obj values, 10.910413797795773, obj std, 7.7325248537424605 
Epoch, 3, mode, testing, obj values, 10.87877829015255, obj std, 7.291960320003162 
Epoch, 4, mode, training, obj values, 10.899914459139108, obj std, 7.75788453297739 
Epoch, 4, mode, testing, obj values, 10.99391472697258, obj std, 7.393879694821719 
Epoch, 5, mode, training, obj values, 10.950775087252259, obj std, 7.755857063481318 
Epoch, 5, mode, testing, obj values, 10.842921976447105, obj std, 7.299837766809463 
Epoch, 6, mode, training, obj values, 10.868906376734376, obj std, 7.734890151694792 
Epoch, 6, mode, testing, obj values, 10.976876420080663, obj std, 7.348516179895069 
Epoch, 7, mode, training, obj values, 10.876504134386778, obj std, 7.745847204965374 
Epoch, 7, mode, testing, obj values, 10.974947770237923, obj std, 7.392571016375841 
Epoch, 8, mode, training, obj values, 10.942839956954122, obj std, 7.772015941439265 
Epoch, 8, mode, testing, obj values, 10.960759797394276, obj std, 7.457040456251725 
Epoch, 9, mode, training, obj values, 10.904925569519401, obj std, 7.7308206114186655 
Epoch, 9, mode, testing, obj values, 10.964052120447159, obj std, 7.3293841773309945 
