Epoch, -2, mode, training, loss, 1.24485099556429, loss std, 0.5629792542261886 
Epoch, -2, mode, testing, loss, 1.2624747186123082, loss std, 0.555273240520524 
Epoch, -1, mode, training, loss, 4.834066452582677, loss std, 0.6005907262417611 
Epoch, -1, mode, testing, loss, 4.870551764965057, loss std, 0.5678133042214731 
Epoch, 0, mode, training, loss, 4.826596216360728, loss std, 0.5994590611430364 
Epoch, 0, mode, testing, loss, 4.856802348295847, loss std, 0.5650156014614791 
Epoch, 1, mode, training, loss, 4.814004978537559, loss std, 0.5950393137129651 
Epoch, 1, mode, testing, loss, 4.851787666479747, loss std, 0.5654616693828264 
Epoch, 2, mode, training, loss, 4.808862572908401, loss std, 0.5951144431300142 
Epoch, 2, mode, testing, loss, 4.84838856458664, loss std, 0.56470623746954 
Epoch, 3, mode, training, loss, 4.80420105556647, loss std, 0.5936265307757476 
Epoch, 3, mode, testing, loss, 4.840661569436391, loss std, 0.5634416560507547 
Epoch, 4, mode, training, loss, 4.801041163007418, loss std, 0.593024866773624 
Epoch, 4, mode, testing, loss, 4.841405264536539, loss std, 0.5649613962085072 
Epoch, 5, mode, training, loss, 4.797856269280116, loss std, 0.5921513659077946 
Epoch, 5, mode, testing, loss, 4.837260806560517, loss std, 0.563653895583652 
Epoch, 6, mode, training, loss, 4.795373955368996, loss std, 0.5916221833258599 
Epoch, 6, mode, testing, loss, 4.836656451225281, loss std, 0.5651004801011696 
Epoch, 7, mode, training, loss, 4.793449032306671, loss std, 0.5929565545989081 
Epoch, 7, mode, testing, loss, 4.834198292096456, loss std, 0.5655726247072028 
Epoch, 8, mode, training, loss, 4.7906308501958845, loss std, 0.5914994933032465 
Epoch, 8, mode, testing, loss, 4.829592661062876, loss std, 0.5652334101252241 
Epoch, 9, mode, training, loss, 4.78656419813633, loss std, 0.5928552299437109 
Epoch, 9, mode, testing, loss, 4.82736976146698, loss std, 0.566156860053453 
