Epoch, -2, mode, training, loss, 0.0, loss std, 0.0 
Epoch, -2, mode, testing, loss, 0.0, loss std, 0.0 
Epoch, -1, mode, training, loss, 9.008087392648061, loss std, 1.7488869113283116 
Epoch, -1, mode, testing, loss, 9.140574018160502, loss std, 1.877717140788652 
Epoch, 0, mode, training, loss, 8.883016790946325, loss std, 1.7284853114877927 
Epoch, 0, mode, testing, loss, 8.80362856388092, loss std, 1.8095487181334184 
Epoch, 1, mode, training, loss, 8.38936056693395, loss std, 1.6373762206934404 
Epoch, 1, mode, testing, loss, 8.240417150656382, loss std, 1.687193857053592 
Epoch, 2, mode, training, loss, 8.06415726741155, loss std, 1.5567173314073042 
Epoch, 2, mode, testing, loss, 8.142208997408549, loss std, 1.6639827981522806 
Epoch, 3, mode, training, loss, 8.029271905620893, loss std, 1.549172788937631 
Epoch, 3, mode, testing, loss, 8.13434001604716, loss std, 1.662091004896522 
Epoch, 4, mode, training, loss, 8.025322618087133, loss std, 1.5483980136016748 
Epoch, 4, mode, testing, loss, 8.132341380914053, loss std, 1.6616115255714101 
Epoch, 5, mode, training, loss, 8.023961197336515, loss std, 1.5481264502692675 
Epoch, 5, mode, testing, loss, 8.13133998711904, loss std, 1.661374542192944 
Epoch, 6, mode, training, loss, 8.023206848899523, loss std, 1.5479532784444394 
Epoch, 6, mode, testing, loss, 8.130763947963715, loss std, 1.6612334043795545 
Epoch, 7, mode, training, loss, 8.022727031509081, loss std, 1.5478622109673668 
Epoch, 7, mode, testing, loss, 8.130345662434896, loss std, 1.6611404054882568 
Epoch, 8, mode, training, loss, 8.022389014561972, loss std, 1.5477874612512004 
Epoch, 8, mode, testing, loss, 8.130067165692648, loss std, 1.6610687522284264 
Epoch, 9, mode, training, loss, 8.022151299317677, loss std, 1.5477289940563794 
Epoch, 9, mode, testing, loss, 8.12986100912094, loss std, 1.661022353552885 
