Epoch, -2, mode, training, obj values, 8.552110174298287, obj std, 4.878671350330234 
Epoch, -2, mode, testing, obj values, 7.921651001771291, obj std, 4.323544441727551 
Epoch, -1, mode, training, obj values, 8.97821557323138, obj std, 5.253807894379571 
Epoch, -1, mode, testing, obj values, 8.404940021038055, obj std, 4.693572916926596 
Epoch, 0, mode, training, obj values, 8.98348090449969, obj std, 5.23937403198504 
Epoch, 0, mode, testing, obj values, 8.477729547023774, obj std, 4.583321985515887 
Epoch, 1, mode, training, obj values, 9.004711972673734, obj std, 5.269528764289718 
Epoch, 1, mode, testing, obj values, 8.337101046244303, obj std, 4.459121205398121 
Epoch, 2, mode, training, obj values, 9.002113674084345, obj std, 5.288719455191713 
Epoch, 2, mode, testing, obj values, 8.283283722400665, obj std, 4.515492108803431 
Epoch, 3, mode, training, obj values, 9.05499214331309, obj std, 5.39110638854673 
Epoch, 3, mode, testing, obj values, 8.23048867781957, obj std, 4.448197924928855 
Epoch, 4, mode, training, obj values, 9.027058802048366, obj std, 5.322297442865162 
Epoch, 4, mode, testing, obj values, 8.302878268559773, obj std, 4.553031798393059 
Epoch, 5, mode, training, obj values, 9.003646756211916, obj std, 5.288161892221781 
Epoch, 5, mode, testing, obj values, 8.32092213233312, obj std, 4.60294498983464 
Epoch, 6, mode, training, obj values, 8.988270494341851, obj std, 5.266144924664241 
Epoch, 6, mode, testing, obj values, 8.292589704195658, obj std, 4.548510564218876 
Epoch, 7, mode, training, obj values, 8.996465216080347, obj std, 5.297695084519705 
Epoch, 7, mode, testing, obj values, 8.252261904875438, obj std, 4.472577846147741 
Epoch, 8, mode, training, obj values, 8.998009836673736, obj std, 5.269727286021547 
Epoch, 8, mode, testing, obj values, 8.235648787021637, obj std, 4.464892904526085 
Epoch, 9, mode, training, obj values, 9.016126682360968, obj std, 5.3057541209967685 
Epoch, 9, mode, testing, obj values, 8.274015867710114, obj std, 4.528713334039907 
Epoch, 10, mode, training, obj values, 9.007988250255584, obj std, 5.269935050715297 
Epoch, 10, mode, testing, obj values, 8.234733621279398, obj std, 4.4487904562206735 
Epoch, 11, mode, training, obj values, 9.019241467118263, obj std, 5.270102389986359 
Epoch, 11, mode, testing, obj values, 8.242457127571106, obj std, 4.448749732834951 
Epoch, 12, mode, training, obj values, 8.973687860369683, obj std, 5.258931051033228 
Epoch, 12, mode, testing, obj values, 8.46524447997411, obj std, 4.918838090897333 
Epoch, 13, mode, training, obj values, 8.980803094307582, obj std, 5.266796550131167 
Epoch, 13, mode, testing, obj values, 8.274772377808889, obj std, 4.54456916505966 
Epoch, 14, mode, training, obj values, 8.98944099744161, obj std, 5.274060544525628 
Epoch, 14, mode, testing, obj values, 8.268962971369426, obj std, 4.48549508520727 
Epoch, 15, mode, training, obj values, 9.011821055412293, obj std, 5.301796534381123 
Epoch, 15, mode, testing, obj values, 8.25715563694636, obj std, 4.448470568146397 
Epoch, 16, mode, training, obj values, 8.996322206656139, obj std, 5.304757942305229 
Epoch, 16, mode, testing, obj values, 8.251960372924804, obj std, 4.531179683903284 
Epoch, 17, mode, training, obj values, 8.985425565640131, obj std, 5.261992539641754 
Epoch, 17, mode, testing, obj values, 8.288823453585307, obj std, 4.532566962426335 
Epoch, 18, mode, training, obj values, 8.982019665837289, obj std, 5.227983657002737 
Epoch, 18, mode, testing, obj values, 8.218541053930918, obj std, 4.450367741404832 
Epoch, 19, mode, training, obj values, 9.03597231010596, obj std, 5.332880831628386 
Epoch, 19, mode, testing, obj values, 8.294122938315073, obj std, 4.546393323396862 
