Epoch, -2, mode, training, loss, 0.0, loss std, 0.0 
Epoch, -2, mode, testing, loss, 0.0, loss std, 0.0 
Epoch, -1, mode, training, loss, 3.6184164494276048, loss std, 0.30451128103026925 
Epoch, -1, mode, testing, loss, 3.615564735730489, loss std, 0.2816575174481354 
Epoch, 0, mode, training, loss, 3.6114740749200185, loss std, 0.29119668320038644 
Epoch, 0, mode, testing, loss, 3.599443821112315, loss std, 0.2557332810661256 
Epoch, 1, mode, training, loss, 3.5920515378316242, loss std, 0.27036592873421783 
Epoch, 1, mode, testing, loss, 3.589519739151001, loss std, 0.24137871713153336 
Epoch, 2, mode, training, loss, 3.5814932276805242, loss std, 0.26136325585868336 
Epoch, 2, mode, testing, loss, 3.5831021348635357, loss std, 0.23183480596727418 
Epoch, 3, mode, training, loss, 3.574724534153938, loss std, 0.2543927024684393 
Epoch, 3, mode, testing, loss, 3.5779444773991904, loss std, 0.22476598044906118 
Epoch, 4, mode, training, loss, 3.570180700222651, loss std, 0.25358139810879915 
Epoch, 4, mode, testing, loss, 3.57671236594518, loss std, 0.2232330126489059 
Epoch, 5, mode, training, loss, 3.565152283509572, loss std, 0.2499860600661375 
Epoch, 5, mode, testing, loss, 3.571335240205129, loss std, 0.22012723701939152 
Epoch, 6, mode, training, loss, 3.5618849674860638, loss std, 0.25028041696852715 
Epoch, 6, mode, testing, loss, 3.568155666192373, loss std, 0.21904319467982292 
Epoch, 7, mode, training, loss, 3.559516418973605, loss std, 0.249726655557823 
Epoch, 7, mode, testing, loss, 3.5646133184432984, loss std, 0.21541885733377406 
Epoch, 8, mode, training, loss, 3.556107313434283, loss std, 0.25066883080541413 
Epoch, 8, mode, testing, loss, 3.5639714996019998, loss std, 0.2189935505215631 
Epoch, 9, mode, training, loss, 3.5522256970405577, loss std, 0.25349774660447105 
Epoch, 9, mode, testing, loss, 3.563454782962799, loss std, 0.21939980493665326 
