Epoch, -2, mode, training, obj values, 8.650473831097285, obj std, 4.301881719727374 
Epoch, -2, mode, testing, obj values, 9.01837590932846, obj std, 4.746680747922239 
Epoch, -1, mode, training, obj values, 9.08991327881813, obj std, 4.605246112965405 
Epoch, -1, mode, testing, obj values, 9.315385031700135, obj std, 4.807132709421527 
Epoch, 0, mode, training, obj values, 9.006325906515121, obj std, 4.49496184079233 
Epoch, 0, mode, testing, obj values, 9.30210936864217, obj std, 4.770693158256427 
Epoch, 1, mode, training, obj values, 9.059314591685931, obj std, 4.535838217401243 
Epoch, 1, mode, testing, obj values, 9.302622783184052, obj std, 4.77109947867013 
Epoch, 2, mode, training, obj values, 9.081129772464434, obj std, 4.5506391697027855 
Epoch, 2, mode, testing, obj values, 9.351240253448486, obj std, 4.7755765578509 
Epoch, 3, mode, training, obj values, 9.064249381422997, obj std, 4.446876189435437 
Epoch, 3, mode, testing, obj values, 9.347054060300191, obj std, 4.781564613395703 
Epoch, 4, mode, training, obj values, 9.015208199620247, obj std, 4.446042216384523 
Epoch, 4, mode, testing, obj values, 9.347755142052968, obj std, 4.77847820425267 
Epoch, 5, mode, training, obj values, 9.018053971727689, obj std, 4.448284598537914 
Epoch, 5, mode, testing, obj values, 9.363597031434377, obj std, 4.759765885612913 
Epoch, 6, mode, training, obj values, 9.082710873087247, obj std, 4.6945052267764105 
Epoch, 6, mode, testing, obj values, 9.376719641685487, obj std, 4.74398119640406 
Epoch, 7, mode, training, obj values, 9.00961380302906, obj std, 4.446200924096091 
Epoch, 7, mode, testing, obj values, 9.372511422634124, obj std, 4.749213551237599 
Epoch, 8, mode, training, obj values, 9.027860489487647, obj std, 4.4539075793254295 
Epoch, 8, mode, testing, obj values, 9.368590478102366, obj std, 4.753690518028947 
Epoch, 9, mode, training, obj values, 9.018747775753338, obj std, 4.4316439998020645 
Epoch, 9, mode, testing, obj values, 9.354249648253123, obj std, 4.770688424274207 
Epoch, 10, mode, training, obj values, 9.010205867886544, obj std, 4.454020048915315 
Epoch, 10, mode, testing, obj values, 9.529869357744852, obj std, 4.948393266666685 
Epoch, 11, mode, training, obj values, 9.017246200640995, obj std, 4.453421241439149 
Epoch, 11, mode, testing, obj values, 9.3774871190389, obj std, 4.743575481976255 
Epoch, 12, mode, training, obj values, 9.070120039582253, obj std, 4.503751338918379 
Epoch, 12, mode, testing, obj values, 9.340918604532877, obj std, 4.787148521911171 
Epoch, 13, mode, training, obj values, 9.015493963162104, obj std, 4.455561787947429 
Epoch, 13, mode, testing, obj values, 9.367731189727783, obj std, 4.75575686556118 
