Epoch, -2, mode, training, obj values, 9.621615206326048, obj std, 6.331600927083445 
Epoch, -2, mode, testing, obj values, 8.883175006012122, obj std, 7.41721385263564 
Epoch, -1, mode, training, obj values, 10.798644799056152, obj std, 6.733094979876707 
Epoch, -1, mode, testing, obj values, 10.123078530530135, obj std, 7.676511140617532 
Epoch, 0, mode, training, obj values, 10.724594333147008, obj std, 6.66971177453237 
Epoch, 0, mode, testing, obj values, 9.935592647393545, obj std, 7.6612434558782985 
Epoch, 1, mode, training, obj values, 10.536922399761776, obj std, 6.651491748987112 
Epoch, 1, mode, testing, obj values, 9.908438888688883, obj std, 7.687457544031599 
Epoch, 2, mode, training, obj values, 10.541998014536997, obj std, 6.649727510516793 
Epoch, 2, mode, testing, obj values, 9.855786631504694, obj std, 7.692828637503355 
Epoch, 3, mode, training, obj values, 10.529958736896514, obj std, 6.636770324405683 
Epoch, 3, mode, testing, obj values, 9.853353923062484, obj std, 7.6935891743966405 
Epoch, 4, mode, training, obj values, 10.525923284515738, obj std, 6.674611312805443 
Epoch, 4, mode, testing, obj values, 9.848820899923643, obj std, 7.709213060272493 
Epoch, 5, mode, training, obj values, 10.511195127169291, obj std, 6.642616900712827 
Epoch, 5, mode, testing, obj values, 9.848263127108416, obj std, 7.705535754006671 
Epoch, 6, mode, training, obj values, 10.532072701615592, obj std, 6.683735685823568 
Epoch, 6, mode, testing, obj values, 9.88237515638272, obj std, 7.694547420605848 
Epoch, 7, mode, training, obj values, 10.522552164147298, obj std, 6.639341506013453 
Epoch, 7, mode, testing, obj values, 9.89255506892999, obj std, 7.705670922503328 
Epoch, 8, mode, training, obj values, 10.519809555759032, obj std, 6.634180252361439 
Epoch, 8, mode, testing, obj values, 9.85436294724544, obj std, 7.69841168744694 
Epoch, 9, mode, training, obj values, 10.528370017247896, obj std, 6.63566762479449 
Epoch, 9, mode, testing, obj values, 9.84355183839798, obj std, 7.701785454471153 
Epoch, 10, mode, training, obj values, 10.524456320454677, obj std, 6.638733522722342 
Epoch, 10, mode, testing, obj values, 9.857310152550538, obj std, 7.685677781354291 
Epoch, 11, mode, training, obj values, 10.508280338346959, obj std, 6.654135127522001 
Epoch, 11, mode, testing, obj values, 9.873871391018232, obj std, 7.706064282599563 
Epoch, 12, mode, training, obj values, 10.678069100901485, obj std, 6.870306460907875 
Epoch, 12, mode, testing, obj values, 9.924970694879692, obj std, 7.677786806366956 
Epoch, 13, mode, training, obj values, 10.52670515049249, obj std, 6.636388524192735 
Epoch, 13, mode, testing, obj values, 9.874877838790416, obj std, 7.695825491700393 
Epoch, 14, mode, training, obj values, 10.506453696079552, obj std, 6.658476486236055 
Epoch, 14, mode, testing, obj values, 9.892773900429408, obj std, 7.717974025205878 
Epoch, 15, mode, training, obj values, 10.52520484092335, obj std, 6.662839270726874 
Epoch, 15, mode, testing, obj values, 9.874091516435147, obj std, 7.676055630429716 
Epoch, 16, mode, training, obj values, 10.61880944383641, obj std, 6.750763455296247 
Epoch, 16, mode, testing, obj values, 9.918837706247965, obj std, 7.835360379247201 
Epoch, 17, mode, training, obj values, 10.55578204828004, obj std, 6.637792756530448 
Epoch, 17, mode, testing, obj values, 9.861844167113304, obj std, 7.688726977768804 
Epoch, 18, mode, training, obj values, 10.52601278765748, obj std, 6.643150221754539 
Epoch, 18, mode, testing, obj values, 9.881997808814049, obj std, 7.700182136341203 
Epoch, 19, mode, training, obj values, 10.53234818490843, obj std, 6.638883880494296 
Epoch, 19, mode, testing, obj values, 9.842635217308999, obj std, 7.7083677974115075 
